CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
6c9852db-4865-4255-99f2-401f79f848fb,26,Male,Two year,69.31,485.17,Yes,Fiber optic,7,Yes,Credit card (automatic),No
a869f713-1231-4377-8d31-8de334b12c51,54,Female,One year,46.56,884.64,Yes,Fiber optic,19,No,Mailed check,No
286363ad-805a-454b-9757-f48e44dc68bc,50,Female,Two year,90.44,2984.52,Yes,DSL,33,No,Credit card (automatic),No
d387848b-468d-4ba2-be5b-17ac3259b5e4,68,Female,Month-to-month,100.28,902.52,No,Fiber optic,9,Yes,Electronic check,No
90efb86c-bafe-4b29-b5c3-5fcc13f2dd88,59,Male,Month-to-month,43.89,746.13,Yes,DSL,17,No,Bank transfer (automatic),No
45c782ed-5233-4afe-9a50-f0b8807b3a03,61,Female,Month-to-month,24.18,652.86,No,No,27,Yes,Mailed check,No
86b3baeb-f792-4066-83c7-147c9f4eea59,41,Female,Month-to-month,82.39,2718.87,Yes,DSL,33,No,Mailed check,Yes
5dc7632e-9ff6-4882-aa23-0e5c17289361,32,Male,One year,76.25,915.0,Yes,Fiber optic,12,Yes,Credit card (automatic),No
10378e55-55cf-4004-871f-0720af40dc48,49,Female,One year,60.21,662.31,Yes,DSL,11,Yes,Bank transfer (automatic),No
d7c4c003-757f-4975-ae90-9625fe6ce408,49,Male,Month-to-month,84.39,1097.07,No,Fiber optic,13,No,Mailed check,No
ea22ecbd-022e-4f9e-bd43-0468130772af,41,Male,One year,75.06,2326.86,Yes,No,31,No,Electronic check,No
f4bb6a5d-b664-46ff-8cf3-85c2ec3ee345,58,Male,One year,45.06,585.78,Yes,DSL,13,No,Credit card (automatic),Yes
9a4fa469-5dff-49d9-8ab4-a553d938b18d,69,Male,One year,59.77,1554.02,No,No,26,Yes,Credit card (automatic),Yes
d2f25501-0c2f-4b59-8bff-68d082873da2,66,Male,Month-to-month,62.81,1947.11,Yes,DSL,31,Yes,Electronic check,No
47670c6b-e41f-45c7-b804-2cf827b37b4d,66,Female,Two year,108.02,2376.44,No,Fiber optic,22,No,Electronic check,No
7a5896e8-965c-46a8-96a6-3495b814cf23,69,Male,Two year,116.09,696.54,Yes,DSL,6,Yes,Electronic check,No
56ebb6dd-8239-4b6f-a7c6-1b04b85fbdc3,29,Male,Two year,109.3,2186.0,Yes,No,20,No,Mailed check,No
9da9a21a-fff2-471b-bee7-3da358936b8e,56,Male,Month-to-month,91.92,1930.32,Yes,DSL,21,Yes,Bank transfer (automatic),No
a8f5c4eb-759b-4d43-92a9-2b6d2b4cb7d1,19,Male,One year,78.5,785.0,No,No,10,Yes,Mailed check,Yes
5c3e6e16-ad6a-4035-a465-7d6255ef6f0a,20,Female,One year,88.93,1689.67,Yes,No,19,No,Bank transfer (automatic),No
b8e3514a-c07e-41c0-ab7d-2bc7cfc5b491,66,Male,Month-to-month,113.91,3986.85,Yes,Fiber optic,35,No,Credit card (automatic),No
d91d6f28-89ca-4c55-9b7e-7bbb738a430b,54,Female,Month-to-month,45.0,1170.0,Yes,DSL,26,Yes,Bank transfer (automatic),No
94142cd5-5f1b-4263-abe0-9b4adbd4b12b,66,Male,Two year,73.51,514.57,No,No,7,Yes,Electronic check,No
2a3d306a-1f48-4eac-a8c6-29f3aae9a5c7,34,Female,Two year,88.96,711.68,No,Fiber optic,8,Yes,Mailed check,No
c429ad1a-c7b3-499f-9549-f5937018ce0a,66,Male,Month-to-month,87.92,439.6,No,Fiber optic,5,Yes,Electronic check,Yes
ba60becc-b436-44c7-8cac-54723f86fcc5,19,Male,Two year,45.23,1266.44,No,Fiber optic,28,No,Credit card (automatic),Yes
aed71335-6eb5-40ec-8c1b-43a2fe22af43,19,Female,One year,78.67,236.01,No,No,3,No,Mailed check,No
f8b74292-62c9-4167-9b22-844359aad97e,45,Male,Month-to-month,99.59,796.72,No,DSL,8,No,Mailed check,Yes
68859bab-364f-48ab-9ee1-11128368c1b2,40,Female,Month-to-month,67.51,1012.65,Yes,No,15,Yes,Electronic check,No
990a8449-02e8-454e-848b-df31340cadf4,54,Male,One year,99.33,2681.91,Yes,Fiber optic,27,Yes,Mailed check,No
3ee385ba-ee56-47e4-9fc2-5ed9e31f234f,49,Female,One year,55.99,895.84,Yes,No,16,Yes,Electronic check,No
9520dd26-3ded-4173-a545-8caf87a2e799,50,Male,One year,113.88,2960.88,Yes,No,26,Yes,Bank transfer (automatic),Yes
bca28040-0529-4cfe-a16c-26606cfa5a79,18,Male,Two year,73.39,293.56,Yes,Fiber optic,4,No,Credit card (automatic),No
6e8598ff-3bbf-4470-a5d0-218a47b00af1,36,Female,Month-to-month,79.59,955.08,No,DSL,12,No,Electronic check,No
42d690bb-a166-400d-9527-35ac96f3c1dd,19,Male,Two year,23.14,393.38,No,Fiber optic,17,No,Credit card (automatic),No
6dd768e2-2c78-4aff-9db1-de6557f3a301,61,Male,One year,37.03,962.78,No,Fiber optic,26,Yes,Mailed check,No
10e33356-7fa5-48a6-a6ee-7a8e20a6aee1,43,Male,Two year,83.29,2581.99,Yes,No,31,No,Credit card (automatic),No
7f53653f-decb-4ade-829d-ea2a072b19ca,49,Male,One year,61.99,929.85,No,Fiber optic,15,No,Credit card (automatic),No
d2d1ecaa-b329-4e13-bde6-a493ec524343,23,Male,Two year,70.82,2407.88,Yes,No,34,No,Credit card (automatic),No
8d90a74e-b64a-44f5-8957-3700f9b62fc3,49,Male,Two year,26.3,762.7,No,Fiber optic,29,No,Mailed check,No
6df4c98a-a71c-4fa5-a5d3-d3e048d21e66,21,Female,One year,103.41,930.69,Yes,Fiber optic,9,Yes,Bank transfer (automatic),No
a85d0c7f-3210-4974-a0ff-25a8b6985ba9,28,Female,Two year,98.45,1378.3,No,DSL,14,Yes,Bank transfer (automatic),No
954b1793-5c7d-4000-85c3-7a2ae4fd8634,34,Female,Month-to-month,38.54,154.16,Yes,Fiber optic,4,No,Bank transfer (automatic),No
3c7b3c03-cc18-419d-b1c2-f945b2539ecf,55,Male,Two year,83.43,2002.32,No,DSL,24,No,Electronic check,No
f841fb60-3c1f-4021-a0f8-6035acd5cdf1,41,Female,Two year,101.83,1731.11,Yes,Fiber optic,17,No,Electronic check,No
cb1965a1-7389-412f-8588-101af29c4824,22,Male,Month-to-month,84.09,1093.17,No,Fiber optic,13,No,Mailed check,No
5674b6b8-55f9-40dd-8c90-92311893ce7c,69,Male,One year,51.04,1020.8,Yes,Fiber optic,20,No,Bank transfer (automatic),No
ada3100f-1e32-403c-ab6d-0f83158c2c48,51,Male,Month-to-month,85.61,1455.37,Yes,DSL,17,Yes,Credit card (automatic),No
f2d4fe17-6355-4184-a19a-b5227970f6f9,23,Male,Two year,41.05,1108.35,Yes,No,27,No,Bank transfer (automatic),No
b2c2a93b-1275-4470-8e2a-76d785e9be00,39,Female,One year,51.83,1710.39,Yes,DSL,33,No,Electronic check,No
61381467-faf9-4595-b849-c0ab633840da,28,Male,Two year,44.01,924.21,No,Fiber optic,21,No,Mailed check,Yes
51c82421-b449-4a66-a004-d493d6c9aca3,65,Female,Two year,75.69,1286.73,No,No,17,Yes,Bank transfer (automatic),No
b693bcbe-47f1-4095-af97-e88dff532e97,33,Male,Month-to-month,30.82,678.04,No,Fiber optic,22,Yes,Electronic check,No
231a40e9-a7a8-4b70-8c79-31b6c472b5c6,50,Female,Month-to-month,113.33,2833.25,Yes,DSL,25,Yes,Electronic check,No
c351114b-b3de-43dc-8fb0-4326466563c6,26,Female,One year,53.35,160.05,No,DSL,3,Yes,Credit card (automatic),No
47649fc9-5e7b-45d3-993a-36c97b63a155,23,Female,One year,41.9,1131.3,Yes,No,27,Yes,Bank transfer (automatic),No
9c5d0ce2-9eaf-4375-a6d2-cbee05c8f1b5,33,Female,One year,69.65,1880.55,No,DSL,27,No,Credit card (automatic),No
6c5f7d9a-562f-476f-9ee2-81b605e74afb,46,Female,Two year,47.7,572.4,Yes,Fiber optic,12,No,Bank transfer (automatic),No
317967e9-04d1-4c1e-98b1-6e32088a3ff9,20,Female,Month-to-month,73.49,1102.35,No,No,15,Yes,Mailed check,No
2df1ada1-9b4e-4375-9171-b39318fa4215,37,Male,Month-to-month,54.85,1097.0,Yes,Fiber optic,20,Yes,Bank transfer (automatic),No
94bebfb8-c519-43dc-a052-0b23682c7d73,53,Female,Month-to-month,33.21,730.62,Yes,No,22,Yes,Credit card (automatic),No
f4b6e3c7-1943-43cb-bb82-b2c036c4bdd1,36,Male,One year,46.59,93.18,No,No,2,No,Credit card (automatic),No
9021206a-4ef5-40d4-b3ca-117e279fcde8,43,Female,Month-to-month,63.84,255.36,No,Fiber optic,4,Yes,Electronic check,No
06fdd3c9-95be-4afe-9e0b-32ebde2bd091,20,Male,Month-to-month,23.03,299.39,No,DSL,13,Yes,Bank transfer (automatic),No
3c491e0c-f4c8-4d1f-9c17-0c67cdff2931,36,Female,Month-to-month,97.06,3105.92,Yes,Fiber optic,32,Yes,Bank transfer (automatic),No
002e5118-ec8c-4708-9bea-5171932b8048,37,Female,One year,82.18,1807.96,Yes,DSL,22,No,Mailed check,Yes
0f23481a-ccbb-499c-b6d1-979334c9acb7,49,Male,Month-to-month,80.14,2003.5,Yes,DSL,25,Yes,Electronic check,No
d368ee69-5561-4347-be9d-261fc706a944,24,Female,One year,74.6,2014.2,No,Fiber optic,27,No,Credit card (automatic),No
49ce0be4-46b4-4af3-aac6-0cb7b57f7726,69,Female,Month-to-month,79.03,1343.51,Yes,No,17,No,Bank transfer (automatic),Yes
0bc94f89-ae74-4e23-a4fe-f8aa95243d92,58,Female,Month-to-month,113.47,680.82,No,Fiber optic,6,No,Electronic check,No
3a702dde-8134-4464-a8ad-218499275a51,50,Male,Month-to-month,20.86,333.76,Yes,No,16,No,Mailed check,No
97c981ed-4044-43ca-8237-f18b7956accd,57,Female,One year,24.78,198.24,No,DSL,8,No,Electronic check,No
6895ff09-475b-451d-a912-c0b8cb1b54fe,56,Male,One year,39.15,1291.95,Yes,No,33,Yes,Bank transfer (automatic),No
205a7baf-fb8f-49d4-a103-f368f6ade814,35,Female,Month-to-month,36.73,367.3,Yes,Fiber optic,10,No,Bank transfer (automatic),No
15dba281-9ef9-4164-af38-6a148409ca2e,57,Female,Two year,38.12,1296.08,No,No,34,No,Mailed check,Yes
f7f9d792-462a-4028-a98e-2936251a954d,18,Male,One year,87.19,1656.61,Yes,DSL,19,No,Mailed check,No
ce44f37d-a984-4c28-b95f-8d705e00746a,28,Female,One year,65.95,923.3,Yes,DSL,14,Yes,Mailed check,No
104a049d-427a-47e5-9a23-b1e1be9a64bf,45,Female,Month-to-month,119.18,357.54,No,No,3,No,Credit card (automatic),No
7fb98939-1175-4936-b69b-d7dec61d07b8,42,Male,Two year,42.69,981.87,Yes,DSL,23,No,Electronic check,No
e420eb9b-d7a9-4760-abd7-2ced99809a35,67,Female,Month-to-month,51.08,561.88,No,DSL,11,No,Electronic check,No
4601126a-8421-44eb-9eef-413062011d9b,40,Male,One year,118.42,710.52,No,No,6,Yes,Electronic check,No
4170cd07-0ff6-497f-9762-a8cf1bd7406d,48,Male,One year,103.18,3508.12,Yes,DSL,34,No,Credit card (automatic),Yes
21a28b12-c1c6-4071-9b2c-c40985153841,47,Male,Month-to-month,66.98,66.98,Yes,No,1,No,Electronic check,No
1592acc9-3973-4264-b188-7825ab454bc2,59,Female,Month-to-month,75.46,2641.1,Yes,No,35,No,Mailed check,Yes
5f46f9ab-9cfb-47e0-bf47-5c369e0ba90a,52,Male,Two year,104.32,2608.0,No,DSL,25,No,Electronic check,No
bd3ed4a0-e0ca-44ac-8431-b7c0e1c6d5fb,24,Male,Two year,68.1,1974.9,Yes,No,29,No,Credit card (automatic),No
67e2ab5f-0f2c-4026-99a1-07cce418bf4e,33,Female,One year,40.6,933.8,No,DSL,23,No,Credit card (automatic),No
432b265f-83d9-4dcd-825e-c92e50cf04ee,43,Male,Two year,102.84,1851.12,Yes,DSL,18,No,Electronic check,No
4e3b28d3-fb8e-44e4-8f2f-d2cfdcbf8b38,65,Female,Two year,73.78,1032.92,Yes,DSL,14,Yes,Credit card (automatic),Yes
e357df40-f8e3-42c4-808e-280e46c0a514,69,Female,One year,35.3,600.1,No,Fiber optic,17,Yes,Credit card (automatic),No
1efaffb7-6f38-475d-af9d-bba7e09b6ece,66,Female,One year,70.56,141.12,Yes,DSL,2,Yes,Electronic check,No
820b6f61-4d33-4abf-9c41-9c151d5fb0cf,19,Female,One year,61.32,1900.92,Yes,No,31,No,Credit card (automatic),No
a48d7fbb-76c9-4d9f-a28d-9a2cb0d32d0b,18,Male,One year,107.68,2045.92,Yes,No,19,Yes,Credit card (automatic),No
007f4253-b061-4800-9daa-af232c881311,65,Male,Month-to-month,32.61,1043.52,Yes,No,32,No,Electronic check,No
cf4bbd77-0faf-46f1-b57f-1f6b1cee4258,29,Male,One year,107.52,3010.56,Yes,Fiber optic,28,Yes,Mailed check,No
35545a46-cc07-4f36-9b59-6947e7153153,22,Male,One year,71.22,569.76,No,Fiber optic,8,Yes,Mailed check,No
42c94798-9dae-46fa-80f4-9619193cbb56,54,Male,One year,60.44,1329.68,Yes,No,22,No,Credit card (automatic),No
36f38188-6327-4108-83b3-9abb29b77802,49,Female,Two year,36.2,868.8,No,No,24,No,Bank transfer (automatic),No
f06d82f4-c6b5-42f2-a4f4-865c800a97a7,26,Male,One year,90.08,180.16,Yes,Fiber optic,2,No,Bank transfer (automatic),No
3868e8ba-76f8-40f8-8b52-f9b8464cff4a,58,Male,Month-to-month,112.68,2140.92,Yes,No,19,No,Electronic check,No
303f27e0-febd-466e-b5f6-628e8e24ef0a,52,Male,Month-to-month,57.54,115.08,No,DSL,2,No,Electronic check,No
452569e8-8c34-4de3-af15-6c4fd05b01d8,36,Female,One year,44.16,1236.48,Yes,DSL,28,Yes,Mailed check,No
abd29162-14a4-4d1b-bd27-ded9a7541c84,65,Female,Month-to-month,75.49,2415.68,Yes,No,32,No,Bank transfer (automatic),No
9c7be1cb-f239-42fe-ae42-43fc15b5de29,33,Male,Two year,99.62,1892.78,No,DSL,19,Yes,Electronic check,No
b1373b4e-54f3-40bc-b133-6b563d30e719,20,Female,One year,20.38,326.08,No,No,16,Yes,Bank transfer (automatic),Yes
e5c03adc-a643-4093-971c-eecf237c50d8,37,Male,Month-to-month,83.14,2494.2,Yes,Fiber optic,30,No,Bank transfer (automatic),No
dae191d8-cf7f-423a-9c02-13301d5462ea,41,Male,Month-to-month,79.65,1752.3,No,No,22,Yes,Credit card (automatic),No
a942ce09-e7e9-461f-88be-9ed45745c7f8,50,Female,One year,51.82,725.48,No,Fiber optic,14,Yes,Credit card (automatic),No
ca8a3e60-014d-4d81-8a6d-93a5ad0a4c13,41,Female,Month-to-month,65.14,65.14,No,DSL,1,No,Bank transfer (automatic),Yes
43f7ff18-2876-41e5-95af-bfb8795a78c4,69,Male,One year,44.7,89.4,No,DSL,2,No,Mailed check,No
73ca37ca-d116-4780-9102-c8e2b04066ab,28,Male,Month-to-month,98.99,2177.78,Yes,DSL,22,Yes,Electronic check,No
0f97f549-5ff2-4174-b832-f022c2cbc32c,66,Female,Two year,83.45,2753.85,Yes,No,33,Yes,Electronic check,No
14237dad-88c0-44e5-a46b-81a1ee2e8075,25,Male,Month-to-month,73.27,1099.05,No,Fiber optic,15,Yes,Mailed check,No
faba94cb-2ca8-4655-a40f-e36b3d62ddfe,53,Female,Month-to-month,59.25,1303.5,Yes,Fiber optic,22,No,Credit card (automatic),Yes
379fc3a8-5660-49ea-ab7f-c79b9508f084,55,Male,One year,49.14,540.54,No,DSL,11,No,Credit card (automatic),No
67aa983c-70c5-48bc-bc89-b9449b945d81,57,Female,Month-to-month,102.27,409.08,Yes,DSL,4,No,Mailed check,No
7c61db46-5741-45eb-8cdd-b35880192538,37,Male,One year,65.14,455.98,Yes,Fiber optic,7,Yes,Mailed check,No
e61249c2-42d3-467c-a38a-2e4af2a4513d,52,Male,Two year,70.14,1472.94,No,No,21,No,Credit card (automatic),No
a34218ba-dabf-411f-90ea-c2e43afa0798,65,Female,One year,72.08,504.56,No,DSL,7,No,Bank transfer (automatic),No
e8560033-290f-4030-91cb-9b6b12517280,42,Male,One year,64.84,259.36,Yes,No,4,Yes,Credit card (automatic),No
7944a937-12ed-42b6-8a5c-cf1b3ca6f4d6,52,Male,Month-to-month,45.61,547.32,Yes,DSL,12,Yes,Bank transfer (automatic),No
4755347c-0fb4-4922-b5b6-8cec19747b50,42,Female,Two year,32.03,864.81,Yes,DSL,27,Yes,Electronic check,No
8f118d59-42d8-4cba-9b6b-bc0347d542d8,46,Male,One year,29.85,507.45,No,No,17,No,Electronic check,No
f58cda28-caca-4d7c-9448-a3eebda85bc2,35,Male,Month-to-month,95.75,1915.0,Yes,No,20,No,Bank transfer (automatic),No
6bd641fc-025b-441b-889a-a6e8fa1356e2,63,Male,Month-to-month,42.35,1312.85,No,No,31,No,Bank transfer (automatic),No
d3a7af51-e539-442f-9803-5438dd8ad1f2,35,Female,One year,25.57,664.82,No,No,26,No,Credit card (automatic),No
38c7829c-cd24-445f-98e7-345f3b1b23df,19,Female,Month-to-month,99.75,3092.25,No,Fiber optic,31,No,Mailed check,No
9507c90c-e072-40f3-9e3f-af5f3b83b7a0,52,Female,One year,35.41,1239.35,Yes,Fiber optic,35,No,Bank transfer (automatic),No
cc691ae7-5789-49c2-913d-24d15ea75bad,33,Male,One year,82.51,742.59,No,DSL,9,No,Electronic check,No
946bf904-1f9d-47d1-a404-ec31c321bfbc,58,Male,One year,53.86,269.3,Yes,DSL,5,Yes,Credit card (automatic),No
706ac47a-1eed-41d7-9de2-b8ac9dfa59d4,53,Male,Two year,32.65,261.2,No,DSL,8,No,Electronic check,No
5f545951-a40e-45ee-956a-df4acb833f97,50,Male,One year,61.45,1290.45,Yes,Fiber optic,21,No,Credit card (automatic),No
96b949a1-96ff-49ee-8684-c90fabe50be2,21,Female,Month-to-month,21.48,343.68,Yes,No,16,Yes,Mailed check,No
00ef0f85-7bc1-4f3d-b173-999fe80fae17,50,Male,Two year,104.1,1665.6,No,DSL,16,Yes,Mailed check,No
8c4d389a-26e4-4497-ad3c-4e0c45270272,31,Male,Month-to-month,71.35,1284.3,No,Fiber optic,18,Yes,Electronic check,No
41bb63e5-0014-4235-9f6e-0b1c9b471fb1,38,Male,Two year,33.92,949.76,Yes,DSL,28,Yes,Bank transfer (automatic),No
002611ce-7643-42a8-8690-eb2b19dd1073,65,Female,Two year,43.7,786.6,Yes,Fiber optic,18,No,Bank transfer (automatic),No
14a85bbb-1bf9-44f3-9d26-5dab12ba931b,37,Male,Two year,64.8,907.2,No,No,14,No,Electronic check,Yes
967d6aa3-3087-4c58-8ea9-8fad8bbb4864,25,Male,Two year,38.89,622.24,No,Fiber optic,16,Yes,Bank transfer (automatic),No
8996b402-3adc-4e49-baba-1e3cac4f80d3,24,Male,Month-to-month,46.86,984.06,Yes,No,21,Yes,Bank transfer (automatic),Yes
e76dac4f-773e-4215-b9fb-77eb270f135a,20,Male,One year,73.44,73.44,Yes,DSL,1,No,Electronic check,No
639f390b-fca8-4f17-b7fa-9db67fca0080,34,Male,Month-to-month,103.26,1135.86,No,No,11,Yes,Electronic check,No
e3b78f01-3b77-4ba9-81ec-532b50f55543,50,Female,One year,60.18,661.98,Yes,Fiber optic,11,Yes,Mailed check,No
6040585e-e077-4cdd-96a2-34255e54b073,65,Male,Month-to-month,91.7,183.4,No,DSL,2,No,Electronic check,No
f64dd1a7-6002-4f08-8fea-13abd09a57aa,29,Male,Two year,107.67,3445.44,No,DSL,32,Yes,Mailed check,Yes
e5c1ec4f-d675-49d6-b54d-6b3bd00ff04c,68,Male,Two year,41.63,790.97,No,Fiber optic,19,No,Mailed check,Yes
f99bc2ad-3c07-4bc4-8cef-b5473b035fed,39,Male,One year,100.72,503.6,No,No,5,Yes,Credit card (automatic),No
0052427d-5211-4b70-a6a9-272b9bb8363b,39,Male,One year,95.74,287.22,Yes,Fiber optic,3,No,Bank transfer (automatic),No
eeb6949a-b894-4de0-aa1e-69411694985a,63,Male,Month-to-month,55.69,1559.32,No,No,28,Yes,Electronic check,Yes
1014e01e-000d-4f9d-a809-62917651a08a,47,Male,One year,118.95,3092.7,No,No,26,No,Bank transfer (automatic),Yes
b2ef2a2e-bc4d-40d6-ae8d-b8ab6d7cc16d,55,Male,Month-to-month,46.26,1063.98,Yes,DSL,23,No,Credit card (automatic),No
357a5e4d-cd3a-439b-b143-bd4315929d19,55,Male,One year,45.48,1364.4,Yes,No,30,Yes,Electronic check,Yes
610f63ea-4e79-4f20-aed7-2e5d4a75077a,62,Male,One year,97.23,777.84,No,DSL,8,Yes,Electronic check,No
a2bd854a-2c76-4738-b9c0-15d297467f9b,68,Female,One year,63.47,1840.63,No,Fiber optic,29,Yes,Credit card (automatic),No
4c08f3fb-b5d5-4d9e-b022-8d4b2f2a997e,25,Female,Two year,53.08,690.04,No,Fiber optic,13,Yes,Bank transfer (automatic),No
901e3595-d834-47eb-9cbb-c21e141a8ae0,44,Female,Two year,37.87,946.75,No,DSL,25,Yes,Mailed check,Yes
cbfec6cb-5a8c-4cf4-b254-0dbc896bf2c7,44,Female,Month-to-month,96.53,2123.66,No,DSL,22,No,Credit card (automatic),Yes
cb4f7b18-3abe-4ecd-82c9-664e5bba52c3,51,Male,One year,98.63,3254.79,No,No,33,No,Credit card (automatic),No
0b16b7ad-6cab-4a11-bb8c-dfe3cc5ae8f1,38,Female,Month-to-month,76.66,536.62,Yes,DSL,7,No,Electronic check,No
b7f3c702-c6f9-4a9d-b9f0-b30e9cc44e3c,47,Female,One year,115.73,2661.79,Yes,Fiber optic,23,No,Mailed check,No
9505b013-f464-456e-9a8b-ff99af06d7f3,50,Male,Two year,51.82,310.92,No,DSL,6,Yes,Credit card (automatic),No
218e8368-b341-471d-9483-d65047bdd1aa,45,Female,Two year,41.96,629.4,Yes,DSL,15,No,Bank transfer (automatic),Yes
45883748-4d6a-4c95-ac58-4454a2c19df7,64,Female,One year,87.75,1316.25,Yes,DSL,15,No,Credit card (automatic),No
7de1d29d-70c7-44be-9bdc-e824cb395cdd,50,Male,One year,95.84,3258.56,No,No,34,No,Bank transfer (automatic),No
64625740-9060-4424-b6f3-6d22b4d0037c,22,Male,Two year,42.49,594.86,Yes,DSL,14,Yes,Electronic check,Yes
2008cc27-922c-4e30-998d-746d1cb06ddb,65,Male,Two year,27.66,802.14,Yes,No,29,Yes,Credit card (automatic),No
e13adb19-dadc-4a41-95c6-4c437b805daf,36,Female,Month-to-month,101.05,1616.8,No,No,16,No,Bank transfer (automatic),No
501ff4b8-8fcc-4afb-a657-1e6316ae17f6,21,Female,Two year,117.65,3411.85,No,DSL,29,Yes,Electronic check,No
09b757d2-086c-494a-9759-78c4b3aa09f2,52,Male,One year,84.47,1942.81,No,No,23,No,Electronic check,No
260b6a34-7a78-4eec-bc8e-fc16b0c8d517,66,Male,Month-to-month,47.79,477.9,Yes,DSL,10,Yes,Electronic check,No
7273f049-8168-4d2f-9425-be16a829ed5e,34,Female,One year,119.67,478.68,No,Fiber optic,4,Yes,Credit card (automatic),No
ac2eec85-54d4-42c5-b92b-8667c2a1a872,61,Male,Month-to-month,109.33,1311.96,Yes,Fiber optic,12,Yes,Electronic check,No
c0bae345-fc2e-46ae-aa54-c6e1d6506281,45,Female,One year,71.34,2425.56,No,No,34,No,Electronic check,No
9f68544f-9899-4cc0-a77b-7456fdfdc7d4,47,Male,Two year,102.53,410.12,No,Fiber optic,4,Yes,Bank transfer (automatic),No
2a145792-5eb0-4048-9a20-bc5b2b223f0a,46,Male,One year,101.58,2031.6,No,DSL,20,No,Electronic check,No
f00c04ee-76d3-4512-826e-8e156e9c6384,63,Female,Month-to-month,113.48,3177.44,No,No,28,Yes,Credit card (automatic),Yes
514e4d51-d7f1-4ce3-9f62-6dcd2cee8de7,23,Male,One year,104.09,2914.52,Yes,DSL,28,No,Mailed check,No
9ecb6cd0-ee81-49b1-a574-84ca4378b2e0,52,Male,Month-to-month,84.37,506.22,Yes,No,6,No,Electronic check,No
16093918-7361-4999-8280-d9fdc21a855e,58,Male,One year,80.93,1133.02,No,No,14,No,Credit card (automatic),No
509d0889-36bb-4248-b31b-c9f5ccf0f084,54,Female,Two year,66.74,2335.9,Yes,No,35,No,Electronic check,Yes
58694eee-ea29-4280-bad5-81823c63a48d,41,Male,Two year,82.65,82.65,No,No,1,No,Credit card (automatic),No
f95b8063-9054-477f-adb2-7b84ec573d7e,46,Male,One year,99.52,1890.88,No,Fiber optic,19,No,Electronic check,No
1ce6dde3-74e9-4f8b-b651-6515e030262f,66,Male,One year,116.9,116.9,Yes,Fiber optic,1,Yes,Bank transfer (automatic),No
61985cdb-35f4-4706-9b47-486d00be73cc,63,Male,One year,66.73,867.49,Yes,Fiber optic,13,No,Mailed check,No
93ec2544-2b8a-43a3-b146-276b943f1e0a,48,Male,Month-to-month,77.37,618.96,No,No,8,Yes,Mailed check,No
87144375-f18b-4113-a2f0-3366809eeb70,52,Male,One year,64.48,1160.64,No,Fiber optic,18,No,Credit card (automatic),No
b810da9f-def0-4e23-92af-4bac97f85953,50,Female,One year,86.85,3039.75,No,No,35,No,Credit card (automatic),No
933778d9-5016-4c9b-8f09-a2aa6b1d0a6c,69,Female,Month-to-month,82.99,1908.77,Yes,Fiber optic,23,Yes,Mailed check,Yes
e82a73df-d938-4237-9ba5-09deca153e01,38,Male,Two year,21.78,566.28,No,No,26,No,Bank transfer (automatic),No
65de4713-8b9e-4ac7-ac58-d281a68c2dbb,49,Female,One year,74.12,1482.4,No,Fiber optic,20,Yes,Bank transfer (automatic),No
d3cc34bf-4ff2-488c-b9fd-2e9888411ee1,40,Female,One year,28.85,57.7,No,Fiber optic,2,No,Electronic check,No
21138709-39c4-4cba-aa47-3a4637cecc74,50,Male,Two year,22.64,588.64,No,Fiber optic,26,Yes,Bank transfer (automatic),No
a1556718-4294-4450-a520-8c56259c717a,20,Female,Two year,99.12,2478.0,No,No,25,Yes,Mailed check,No
dfc37ce7-6b75-4eaf-a7a5-2167be52e454,35,Female,Month-to-month,45.86,1375.8,No,No,30,No,Mailed check,No
390ed0d7-79bf-4971-9361-43f91698b778,42,Female,One year,54.07,973.26,Yes,Fiber optic,18,Yes,Bank transfer (automatic),No
97e89c93-53dd-415e-a6c6-d9f2599f5d8a,59,Female,One year,26.41,184.87,No,No,7,Yes,Bank transfer (automatic),No
1b9dd3f0-9eae-403e-a412-224b07433c41,48,Female,Month-to-month,37.95,1024.65,No,DSL,27,No,Mailed check,No
0a5977e8-ddd4-4c9c-b48d-f948cd6b99c4,20,Female,Two year,96.56,1062.16,Yes,Fiber optic,11,No,Mailed check,Yes
5c28bb99-1705-4844-a2c3-eec25dcd4e16,57,Female,Month-to-month,69.35,554.8,Yes,Fiber optic,8,No,Mailed check,Yes
193763c9-8617-4aa7-9627-0d703fa87b60,63,Female,Two year,108.07,1188.77,No,DSL,11,Yes,Mailed check,Yes
e4a46024-4ec3-480f-ae04-4c1bb203cc81,41,Male,Month-to-month,59.72,1433.28,Yes,No,24,Yes,Mailed check,No
bc6fce31-9317-4fcb-9372-393b2c2a4fe7,67,Male,Two year,46.87,1406.1,No,No,30,Yes,Bank transfer (automatic),No
18972b5d-f1c2-419d-b46e-e60847af9700,49,Female,Month-to-month,54.76,1642.8,Yes,No,30,No,Bank transfer (automatic),No
